predict_id,filename,width,height,timestamp,class,class_name,confidence,x_person,y_person,w_person,h_person,x_clothing,y_clothing,w_clothing,h_clothing,mean_color_bgr,track_id
4bb1d10f-691c-4797-b611-961d5e99c68b,testvideo.mp4,480,854,7.0,7,trousers,0.83,242,166,202,596,24,272,168,276,[     111.68      89.374      72.585],2
5fc40532-ce15-4df3-893a-e4b3e2603059,testvideo.mp4,480,854,7.5,1,long sleeve top,0.89,28,229,161,478,2,58,138,183,[     113.79       133.3      126.08],1
6a625e5c-23ce-4b8d-97d7-0624d2449804,testvideo.mp4,480,854,7.5,7,trousers,0.8,28,229,161,478,34,193,113,253,[     219.44      215.01      219.99],1
b266d4c0-5974-49ad-b085-4df33fc1fe59,testvideo.mp4,480,854,7.5,1,long sleeve top,0.93,234,180,207,599,0,81,206,206,[     220.29      215.23      223.75],2
a875ccd7-d73c-4765-b508-daa3a4e59f8f,testvideo.mp4,480,854,7.5,7,trousers,0.92,234,180,207,599,29,252,178,328,[     78.765      78.357      54.684],2
7e1e7709-66d1-4379-bdea-038af34b41e7,testvideo.mp4,480,854,8.0,0,short sleeve top,0.8,27,226,167,474,2,49,163,181,[     52.376      50.364      48.205],1
5706c1d5-c2d0-4200-8666-ca5ae97ef5bd,testvideo.mp4,480,854,8.0,7,trousers,0.9,27,226,167,474,32,182,97,244,[     218.53      212.63      217.64],1
350fa2d2-be77-41ee-8d78-715901c84908,testvideo.mp4,480,854,8.0,1,long sleeve top,0.93,241,173,204,576,5,61,198,200,[     227.55       221.1      226.92],2
7931eab1-3d62-4e04-b40c-b0907fe617a3,testvideo.mp4,480,854,8.0,7,trousers,0.92,241,173,204,576,36,229,137,300,[     114.01      119.33      80.383],2
aedc8c45-c5ed-4aa6-9c52-bae02cebca40,testvideo.mp4,480,854,8.5,1,long sleeve top,0.84,22,210,166,483,0,58,159,186,[     49.568      51.359      46.731],1
36ddb529-ba60-4f91-8d20-afd4800e4141,testvideo.mp4,480,854,8.5,7,trousers,0.93,22,210,166,483,33,192,120,248,[     217.69       211.1      216.11],1
6524f327-71b1-478c-9ee9-8a068107cc41,testvideo.mp4,480,854,8.5,1,long sleeve top,0.94,231,161,210,594,10,68,197,204,[     225.81      216.86      222.01],2
35f726b8-7c14-4963-9275-9c1badde2440,testvideo.mp4,480,854,8.5,7,trousers,0.89,231,161,210,594,34,241,124,335,[     113.28      118.74      80.246],2
cf48fd64-de95-4b90-adb0-4a5d9f5b7ce2,testvideo.mp4,480,854,9.0,1,long sleeve top,0.75,36,207,159,484,8,68,148,180,[     166.41      184.37       187.1],1
a5ed82b3-a8df-47d1-ab14-829303823b7b,testvideo.mp4,480,854,9.0,7,trousers,0.93,36,207,159,484,27,206,109,237,[     213.89      207.14       212.3],1
a9040832-50df-4080-a71c-6c95239cb356,testvideo.mp4,480,854,9.0,1,long sleeve top,0.94,233,159,211,593,4,76,207,202,[     224.88      215.06      219.68],2
20e5c8ac-dc92-4f02-a08e-fad6fe93d13b,testvideo.mp4,480,854,9.0,7,trousers,0.92,233,159,211,593,21,246,135,333,[     111.96      116.67      78.103],2
1690d4c1-a15b-4389-bf00-25c44b49786a,testvideo.mp4,480,854,9.5,1,long sleeve top,0.83,42,208,173,482,19,71,153,186,[     113.51      128.86      116.52],1
4036b8e0-31af-4bd0-ad34-99544114a2c3,testvideo.mp4,480,854,9.5,7,trousers,0.92,42,208,173,482,29,209,128,237,[     219.88      214.39      220.03],1
d8bf544b-6e0f-4383-8ebf-e1b68854dabd,testvideo.mp4,480,854,9.5,1,long sleeve top,0.94,232,160,202,594,0,82,199,195,[     230.48      220.45       224.2],2
22ed255f-e45e-4d23-96ad-9fa6c5c467da,testvideo.mp4,480,854,9.5,7,trousers,0.92,232,160,202,594,16,248,142,328,[     116.67      120.83      82.306],2
a00c5e4c-ef76-440f-9db4-9ea57e3ec4fe,testvideo.mp4,480,854,10.0,1,long sleeve top,0.91,54,210,155,477,17,63,118,182,[     45.423      48.059      42.235],1
928adfd0-f0a2-4140-83f9-f6f136f3d280,testvideo.mp4,480,854,10.0,7,trousers,0.91,54,210,155,477,6,209,137,218,[     77.342      69.944      67.953],1
4f8eecbe-f825-48c3-8719-9dfd6a38a3f7,testvideo.mp4,480,854,10.0,1,long sleeve top,0.94,236,162,211,592,12,78,199,197,[     232.31      222.27      225.37],2
ac49a880-1e35-4dab-87cc-be6efcdefce0,testvideo.mp4,480,854,10.0,7,trousers,0.92,236,162,211,592,15,246,138,331,[     118.27      122.94       83.55],2
18e02584-6876-4b96-94cb-21a1808032c7,testvideo.mp4,480,854,10.5,1,long sleeve top,0.45,18,235,153,438,0,42,75,189,[     139.84      156.78      138.45],1
1ec960d6-7466-4d72-b8b2-94ace8780904,testvideo.mp4,480,854,10.5,7,trousers,0.82,18,235,153,438,0,161,133,259,[     80.556       68.29      64.858],1
90ec7a47-b67b-4399-bbe9-060cfcc1eabd,testvideo.mp4,480,854,10.5,1,long sleeve top,0.9,237,195,217,564,23,77,189,182,[     224.04      214.62      218.39],2
d5c82cd3-0775-468d-9ad3-6476cf966f32,testvideo.mp4,480,854,10.5,7,trousers,0.92,237,195,217,564,43,226,131,314,[     116.72      120.83      82.112],2
510385aa-4316-4dda-a290-766c5f787a74,testvideo.mp4,480,854,11.0,1,long sleeve top,0.87,273,163,198,613,57,64,140,223,[     217.85      205.91      209.53],2
94c87028-089d-4926-a88d-7194c90c9a5a,testvideo.mp4,480,854,11.0,7,trousers,0.91,273,163,198,613,18,252,178,331,[     114.46      115.01      87.197],2
