predict_id,filename,width,height,timestamp,class,class_name,confidence,x_person,y_person,w_person,h_person,x_clothing,y_clothing,w_clothing,h_clothing,mean_color_bgr,track_id
676ebf80-0242-422e-9633-6d735d2cede8,testvideo.mp4,480,854,7.0,7,trousers,0.83,242,166,202,596,24,272,168,276,[      111.7      89.399      72.616],2
7f4be5fa-6aef-44a8-a644-0e5b37803eaf,testvideo.mp4,480,854,7.5,1,long sleeve top,0.89,28,229,161,478,2,58,138,183,[     114.01      133.56      126.54],1
27194b38-292f-4e52-91bf-5f36b1aaed51,testvideo.mp4,480,854,7.5,7,trousers,0.8,28,229,161,478,34,193,113,253,[     219.53       215.1      220.07],1
0b48a626-8f97-40e8-ac12-0a3dda178cf0,testvideo.mp4,480,854,7.5,1,long sleeve top,0.93,234,180,207,599,0,81,206,206,[      220.3      215.24      223.75],2
d3714817-3590-4979-8347-a8a6e4d7d2ca,testvideo.mp4,480,854,7.5,7,trousers,0.92,234,180,207,599,29,252,178,328,[     78.753      78.343      54.676],2
8da8d4d0-1a3c-4f9b-b41e-7b98c759ade0,testvideo.mp4,480,854,8.0,0,short sleeve top,0.8,27,226,167,474,2,49,163,181,[     52.455      50.488       48.31],1
64bd9324-c517-492d-a87a-f05bdbe68129,testvideo.mp4,480,854,8.0,7,trousers,0.9,27,226,167,474,32,182,97,244,[     218.53      212.63      217.64],1
eab68f79-3bc3-404b-9f26-d3c000c14ac0,testvideo.mp4,480,854,8.0,1,long sleeve top,0.93,241,173,204,576,5,61,198,200,[     227.55       221.1      226.92],2
8f2cb5f8-a718-4c7f-9062-fae879ef920a,testvideo.mp4,480,854,8.0,7,trousers,0.92,241,173,204,576,36,229,137,300,[     114.01      119.33      80.383],2
a7fa4483-ac22-4d0e-bdb7-0f0ccff2a662,testvideo.mp4,480,854,8.5,1,long sleeve top,0.84,22,210,166,483,0,58,159,186,[     49.342      51.013      46.453],1
47fe0c28-37e2-4bb9-9626-b03e3c86bc4a,testvideo.mp4,480,854,8.5,7,trousers,0.93,22,210,166,483,33,192,120,248,[     217.87      211.29       216.3],1
a29e3193-5a45-4820-a527-3840970314e4,testvideo.mp4,480,854,8.5,1,long sleeve top,0.94,231,161,210,594,10,68,197,204,[     225.81      216.86      222.01],2
22587604-f4ed-4e28-a5a6-a46d88da5248,testvideo.mp4,480,854,8.5,7,trousers,0.89,231,161,210,594,34,241,124,335,[     113.78      119.26      80.881],2
66fae0d8-6116-4144-ada4-68e57b17c977,testvideo.mp4,480,854,9.0,1,long sleeve top,0.75,36,207,159,484,8,68,148,180,[     166.86       184.8       187.7],1
7802a2bf-24a6-4813-b00b-da7a2e66a7f6,testvideo.mp4,480,854,9.0,7,trousers,0.93,36,207,159,484,27,206,109,237,[        214      207.25      212.42],1
ec5d8d36-c0ff-45f4-8807-d9725d1f35af,testvideo.mp4,480,854,9.0,1,long sleeve top,0.94,233,159,211,593,4,76,207,202,[     224.95      215.12      219.73],2
edb2dcf4-9839-4220-b432-375416652bdf,testvideo.mp4,480,854,9.0,7,trousers,0.92,233,159,211,593,21,246,135,333,[        112       116.7       78.14],2
ff726cf9-ca2c-4c04-8748-6f607e73463c,testvideo.mp4,480,854,9.5,1,long sleeve top,0.83,42,208,173,482,19,71,153,186,[     114.44      129.86      117.61],1
72ba94dd-0f52-4601-a8d8-26cf42401f9d,testvideo.mp4,480,854,9.5,7,trousers,0.92,42,208,173,482,29,209,128,237,[     220.16      214.67       220.3],1
508b539a-d029-4acb-9729-898b8cc7a003,testvideo.mp4,480,854,9.5,1,long sleeve top,0.94,232,160,202,594,0,82,199,195,[     230.33       220.3       224.1],2
72bc4878-95dc-4ec9-8af0-86524a849300,testvideo.mp4,480,854,9.5,7,trousers,0.92,232,160,202,594,16,248,142,328,[     116.67      120.83      82.306],2
13cd57c0-92f8-4bc8-a24d-db5bd2e119a9,testvideo.mp4,480,854,10.0,1,long sleeve top,0.91,54,210,155,477,17,63,118,182,[     45.343      47.963      42.143],1
ddd2ab20-244b-458e-a5bd-28eaba582bd4,testvideo.mp4,480,854,10.0,7,trousers,0.91,54,210,155,477,6,209,137,218,[     220.45      214.38      219.66],1
41bfe00f-aa63-406c-84b5-88d8b747b57d,testvideo.mp4,480,854,10.0,1,long sleeve top,0.94,236,162,211,592,12,78,199,197,[     232.05      222.02      225.18],2
23a9386e-e235-4fbc-8f77-9901b3f8fd14,testvideo.mp4,480,854,10.0,7,trousers,0.92,236,162,211,592,15,246,138,331,[     121.37      125.94      88.214],2
35990cf7-eac8-43fb-9693-b4d0d56388d4,testvideo.mp4,480,854,10.5,7,trousers,0.82,18,235,153,438,0,161,133,259,[      80.54      68.272      64.837],1
62a38cd1-29cc-41a6-bff3-2dcac056f5a6,testvideo.mp4,480,854,10.5,1,long sleeve top,0.9,237,195,217,564,23,77,189,182,[     224.04      214.62      218.39],2
1f1a7fc9-0d02-44d0-bd8f-313fcc8cc2e0,testvideo.mp4,480,854,10.5,7,trousers,0.92,237,195,217,564,43,226,131,314,[     128.02      132.42      96.801],2
10891162-9b1e-4383-bf87-894901034704,testvideo.mp4,480,854,11.0,1,long sleeve top,0.87,273,163,198,613,57,64,140,223,[     217.85      205.91      209.53],2
fd3396d0-86d8-4768-bf3a-d87ba640f457,testvideo.mp4,480,854,11.0,7,trousers,0.91,273,163,198,613,18,252,178,331,[     114.43      114.95      87.173],2
5115f26f-68fe-4721-92a4-8752fb24098f,The-Weekend.mp4,640,360,6.72,0,short sleeve top,0.76,239,34,190,326,0,13,159,198,[     28.766      33.602      24.733],3
1692baa7-160e-46db-b1cb-cb331c216fc3,The-Weekend.mp4,640,360,7.2,8,skirt,0.87,206,28,220,331,32,190,119,140,[     196.09      210.06       153.1],3
50b08692-dba6-4d95-a5f3-3bee5a087bcd,The-Weekend.mp4,640,360,10.08,8,skirt,0.75,132,25,346,334,100,207,148,127,[     184.96      200.27      146.44],3
